category_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price
1,KUVASONG True 1500 Nits 49 Inch 4K Sun Readable Smart Outdoor TV with External 40W Sound Bar and Swiveling TV Wall Mount Bracket,KUVASONG True 1500 Nits 49 Inch 4K Sun Readable Smart Outdoor TV with External 40W Sound Bar and Swiveling TV Wall Mount Bracket,KUVASONG,KUVASONG,"['SMART TV: Television is designed to automatically reduce glare and enhance images for comfortably watching from any angle; Dimensions (L x W x H): 45.00 x 1.90 x 26.00 inches', 'FOR OUTDOORS: Features a TRUE 1500nits high brightness LED panel, perfect for the covered outdoor, partially sunny, or strongly lit areas; Not rated for completely open outdoor areas', 'INPUT OPTIONS: Fully compatible with an ATSC+NTSC TV system, integrated with 3 HDMI ports, 3 USB ports, RJ45, WIFI, AV-in, and an optical out for other external devices', 'WIFI CONNECTIVITY: Plug and Play with smart streaming devices, such as Roku, Chromecast, Amazon Fire TV, etc, with built-in access to Netflix, YouTube, VUDU, and Screencast', 'ITEMS INCLUDED: Includes a tiltable and swiveling TV wall mount and external 40W soundbar with 5 input modes (Optical Input, Coax, USB, AUX, Bluetooth)']",KUVASONG,https://target.scene7.com/is/image/Target/GUEST_ead74e3d-2eb0-4da1-a9a6-422a8c1e7fd1,0,1599.99
1,"Vizio SB3651n-H46B-RB 36"" 5.1 Sound Bar System - Certified Refurbished","Vizio SB3651n-H46B-RB 36"" 5.1 Sound Bar System - Certified Refurbished",VIZIO,VIZIO,"['5.1 Sound Bar', 'DTS Virtual:X sound', 'Bluetooth, HDMI Connectivity', 'Delivers up to 101dB', 'This item is refurbished', '90 Day Warranty']",VIZIO,https://target.scene7.com/is/image/Target/GUEST_48e43c42-f9c1-4246-9246-0a127a6b7566,4.16,249.99
1,LG 65 Class 4K UHD Smart OLED TV - OLED65C2PUA,LG 65 Class 4K UHD Smart OLED TV - OLED65C2PUA,LG Electronics,LG Electronics,"['OLED evo', '?9Gen5 AIProcessor 4K: AI Picture Pro & AI Sound Pro', 'Cinema HDR (Dolby Vision, HDR10, HLG), Dynamic Tone Mapping Pro', 'Home Cinema: Dolby Vision IQ, Dolby Atmos, and FILMMAKER MODE', 'WebOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Ultimate Gameplay: Game Optimizer, VRR, ALLM, eARC, HGiG, NVIDIA G-SYNC, FreeSync', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_3a93aab9-b48f-46b8-b60c-96884d75a6a1,4.84,1699.99
1,LG 65 Class 4K UHD Smart Mini LED TV - 65QNED85UQA,LG 65 Class 4K UHD Smart Mini LED TV - 65QNED85UQA,LG Electronics,LG Electronics,"['?7 Gen5 AI Processor 4K', 'Quantum Dot NanoCell Color Technology', 'MiniLED Backlighting', 'Precision Dimming', 'FILMMAKER MODE™, Dolby Vision™ IQ and Dolby Atmos®', 'AI Sound Pro (?7 Gen5 AI Processor)', '100% Color Volume']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_d9320f25-d342-438f-9cb9-d550d5e6a55a,4.75,1099.99
1,"Furrion FDUP55CSA 55"" Aurora Partial Sun Smart 4K LED Outdoor TV","Furrion FDUP55CSA 55"" Aurora Partial Sun Smart 4K LED Outdoor TV",Furrion,Furrion,"['Designed for partially sunny outdoor areas like patios, decks and yards', 'Compatible with Furrion outdoor soundbars, mounts and covers', 'Anti-glare, 750 nit LED screen', 'XtremeShield™ IK08-rated tempered glass screen', 'IP54-rated, weatherproof housing']",Furrion,https://target.scene7.com/is/image/Target/GUEST_2612f2aa-8218-456b-a9b4-b8c11476441e,0,2299.99
1,"Vizio SB3620n-H6B-RB 36"" 2.0 Sound Bar - Certified Refurbished","Vizio SB3620n-H6B-RB 36"" 2.0 Sound Bar - Certified Refurbished",VIZIO,VIZIO,"['Low-Profile 36"" Design', 'Room-Filling Performance', 'Essential Connectivity & Control', '2.0-Channel Sound', 'Full-Range Speakers', 'High Quality Music Streaming', 'This item is refurbished', '90 Day Warranty']",VIZIO,https://target.scene7.com/is/image/Target/GUEST_bce2a3e9-579c-4488-abee-d84f838a9415,4.38,79
1,"Furrion FDUF43CSA 43"" Aurora Full Shade Smart 4K LED Outdoor TV","Furrion FDUF43CSA 43"" Aurora Full Shade Smart 4K LED Outdoor TV",Furrion,Furrion,"['Compatible with Furrion outdoor soundbars, mounts and covers', 'IP54-Rated Weatherproof Housing', 'Designed for fully shaded outdoor areas, covered patios and gazebos', '4K Ultra-High Definition', 'Anti-glare 400-Nit LED Screen']",Furrion,https://target.scene7.com/is/image/Target/GUEST_6b71d16f-c9df-4535-a6b3-6e211896a141,0,1399.99
1,"Furrion FDUF55CSA 55"" Aurora Full Shade Smart 4K LED Outdoor TV","Furrion FDUF55CSA 55"" Aurora Full Shade Smart 4K LED Outdoor TV",Furrion,Furrion,"['Compatible with Furrion outdoor soundbars, mounts and covers', 'IP54-Rated Weatherproof Housing', 'Designed for fully shaded outdoor areas, covered patios and gazebos', '4K Ultra-High Definition', 'Anti-glare 400-Nit LED Screen']",Furrion,https://target.scene7.com/is/image/Target/GUEST_6b71d16f-c9df-4535-a6b3-6e211896a141,0,1999.99
1,"Furrion FDUP50CSA 50"" Aurora Partial Sun Smart 4K LED Outdoor TV","Furrion FDUP50CSA 50"" Aurora Partial Sun Smart 4K LED Outdoor TV",Furrion,Furrion,"['Designed for partially sunny outdoor areas like patios, decks and yards', 'Compatible with Furrion outdoor soundbars, mounts and covers', 'Anti-glare, 750 nit LED screen', 'XtremeShield™ IK08-rated tempered glass screen', 'IP54-rated, weatherproof housing']",Furrion,https://target.scene7.com/is/image/Target/GUEST_2612f2aa-8218-456b-a9b4-b8c11476441e,0,2099.99
1,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense,Hisense,"['4K Ultra High Definition', 'The Entertainment you love. With a little help from Google', 'Dolby Vision HDR and HDR10', 'Game Mode Plus, a collection of technologies that come together to create a dynamic gaming experience', 'This TV can support Dolby Vision for gaming at 4k 60hz', 'Sports Mode - with this setting motion is smoother and color is adjusted for the best sports experience possible', 'Chromecast Built in for easy casting from your phone, tablet, or laptop', 'DTS Virtual: X sound', 'Voice Remote included', 'Bluetooth Connectivity']",Hisense,https://target.scene7.com/is/image/Target/GUEST_1515f44d-31f9-4c12-85a2-ad8ff73b3357,4.04,299.99
1,KUVASONG True 1500 Nits 55 Inch 4K Sun Readable Smart Outdoor TV with External 40W Sound Bar and Swiveling TV Wall Mount Bracket,KUVASONG True 1500 Nits 55 Inch 4K Sun Readable Smart Outdoor TV with External 40W Sound Bar and Swiveling TV Wall Mount Bracket,KUVASONG,KUVASONG,"['SMART TV: Television is designed to automatically reduce glare and enhance images for comfortably watching from any angle; Dimensions (L x W x H): 48.46 x 2.52 x 27.64 inches', 'FOR OUTDOORS: Features a TRUE 1500nits high brightness LED panel, perfect for the covered outdoor, partially sunny, or strongly lit areas; Not rated for completely open outdoor areas', 'INPUT OPTIONS: Fully compatible with an ATSC+NTSC TV system, integrated with 3 HDMI ports, 3 USB ports, RJ45, WIFI, AV-in, and an optical out for other external devices', 'WIFI CONNECTIVITY: Plug and Play with smart streaming devices, such as Roku, Chromecast, Amazon Fire TV, etc, with built-in access to Netflix, YouTube, VUDU, and Screencast', 'ITEMS INCLUDED: Includes a tiltable and swiveling TV wall mount and external 40W soundbar with 5 input modes (Optical Input, Coax, USB, AUX, Bluetooth)']",KUVASONG,https://target.scene7.com/is/image/Target/GUEST_4c5cfb50-3ad6-4b7e-8945-40aed771e492,0,1699.99
1,Samsung 5.0ch All-in-One Soundbar with Wireless Dolby Atmos - (HW-S60B),Samsung 5.0ch All-in-One Soundbar with Wireless Dolby Atmos - (HW-S60B),Samsung,Samsung,"['All-in-one - Everything you need in a single soundbar with two woofers and tweeters built in, so you can enjoy rich sound that will fill your room.', 'Wireless Dolby Atmos - Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables. Immerse yourself in sound and hear it from above for a rich and unparalleled experience.', ""Q-Symphony - Perfectly synchronized, fully immersive audio floods your room all at once, using every speaker in compatible Samsung TV and soundbars.*   *Q Symphony is compatible with select 2020-2022 Samsung TV's. Please refer to samsung.com for more information. Soundbar must be connected to TV via HDMI, optical cable or Wi Fi to enable Q Symphony function."", 'SpaceFit Sound - Elevate your sound experience with a soundbar that automatically analyzes your room and calibrates the upper range tones to best fill your space.* *SpaceFit Sound Built-in.', 'Built-in Voice Assistant - Command your soundbar easily with Alexa an duse your voice to play your favorite songs, see your favorite shows and watch your favorite teams.', ""Built in Center Speaker - The built in center speaker is dedicated to delivering enhanced dialogue so you won't miss a word, no matter how faint the conversation or how intense the background music or action is."", 'Airplay 2 - Simply pair the soundbar with a compatible iPhone or other iOS device to play music.*   *This Samsung Soundbar supports AirPlay2 and requires iOS 11.4 or later. Apple, and AirPlay are trademarks of Apple Inc., registered in the U.S. and other countries.', 'Adaptive Sound - Enjoy dynamically optimized audio with enhanced voice clarity so you can follow along with action-packed games and blockbuster films.', 'Bluetooth® TV Connection - Set up is a breeze. Easily connect your soundbar to your TV wirelessly.*   *Please check whether your TV is Bluetooth® compatible.', 'Tap Sound - Play your music or podcasts from your mobile device to your soundbar with a simple tap.*']",Samsung,https://target.scene7.com/is/image/Target/GUEST_635d0318-60ed-4068-a9e8-241bc32046f5,4.73,199.99
1,VANKYO Performance V630W Native 1080P Full HD Projector with Bonus Screen &#8211; White,VANKYO Performance V630W Native 1080P Full HD Projector with Bonus Screen &#8211; White,Vankyo,Vankyo,"['2.4G/5G Wireless Synchronization: Upgraded 1080P projector enables synchronize smartphone screen by breathtaking 2.4G/5G dual-band Wi-Fi. Ultra-fast 5G Wi-Fi allows a lag-free streaming experience for gaming online and seamless video streaming.', 'Native 1080p Projector: VANKYO native 1080P full HD projector brings movies, video games, sports, and more to life. This model has 280 Lumens* (*Brightness (white light output) will vary depending on usage conditions. Brightness measured in accordance with ISO/IEC 21118.)', '±50° 4D Keystone Correction: Equipped with upgraded ±50° keystone correction, V630W video projector reduces vertical or horizontal image distortion effectively. User-friendly Keystone adjustment and the zoom capabilities fit perfectly into home theatre.', 'Cinematic 300” Widescreen: Designed for widescreen entertainment and office use, VANKYO native 1080P projector features with a max 300-inch display. The Wi-Fi movie projector allows you to enjoy effective meetings with a mega screen up to 300"".', 'Customized Multimedia Connection: VANKYO portable LCD projector is compatible with multiple devices, including Fire TV stick, iPhone/Android smartphone, iPad, laptop, Switch, PS4, USB stick, micro-USB card, etc.']",Vankyo,https://target.scene7.com/is/image/Target/GUEST_e9835b9d-4fb8-4ffa-a9ba-f23bfc17128e,4.67,209.99
1,"Furrion FDUP43CSA 43"" Aurora Partial Sun Outdoor TV Bundle with 2.1-Channel Soundbar, TV Mount, and Weatherproof TV Cover","Furrion FDUP43CSA 43"" Aurora Partial Sun Outdoor TV Bundle with 2.1-Channel Soundbar, TV Mount, and Weatherproof TV Cover",Furrion,Furrion,"['This bundle includes: 43"" Aurora Partial Sun Smart 4K LED Outdoor TV, 70W 2.1 Outdoor Soundbar with Built-in Subwoofer, 43"" Weather Resistant TV Cover for Furrion Outdoor TVs, Full Motion Outdoor TV Mount (40""-65"")', 'Anti-glare, 750 nit LED screen with XtremeShield™ IK08-rated tempered glass and IP54 weatherproofing', '70 Watt Bluetooth soundbar is rated IP45 weatherproof and features an integrated subwoofer', 'The Universal Outdoor Full Motion Mount provides a weather-proof solution to mounting a TV outdoors.', 'Mount the soundbar directly to your Furion Aurora TV or on the wall with included brackets']",Furrion,https://target.scene7.com/is/image/Target/GUEST_aac11550-c03d-4c75-9c45-6c33ad96456e,0,2199.96
1,"Furrion FDUP55CSA 55"" Aurora Partial Sun Outdoor TV Bundle with 2.1-Channel Soundbar, TV Mount, and Weatherproof TV Cover","Furrion FDUP55CSA 55"" Aurora Partial Sun Outdoor TV Bundle with 2.1-Channel Soundbar, TV Mount, and Weatherproof TV Cover",Furrion,Furrion,"['This bundle includes: 55"" Aurora Partial Sun Smart 4K LED Outdoor TV, 70W 2.1 Outdoor Soundbar with Built-in Subwoofer, 55"" Weather Resistant TV Cover for Furrion Outdoor TVs, Full Motion Outdoor TV Mount (40""-65"")', 'Anti-glare, 750 nit LED screen with XtremeShield™ IK08-rated tempered glass and IP54 weatherproofing', '70 Watt Bluetooth soundbar is rated IP45 weatherproof and features an integrated subwoofer', 'The Universal Outdoor Full Motion Mount provides a weather-proof solution to mounting a TV outdoors.', 'Mount the soundbar directly to your Furion Aurora TV or on the wall with included brackets']",Furrion,https://target.scene7.com/is/image/Target/GUEST_0106164a-3acc-4bc6-b219-0355518c2cda,0,2829.96
1,VIZIO D-Series 24 Class 1080p Full-Array LED HD Smart TV - D24f-J09,VIZIO D-Series 24 Class 1080p Full-Array LED HD Smart TV - D24f-J09,VIZIO,VIZIO,"['1080p High-Definition - Watch TV in crisp, clear 1080p Full HD resolution.', 'Full Array LED Backlight - Evenly distributed LEDs across the screen’s backlight deliver superior light uniformity and picture performance.', 'SmartCast - Instant access to the best selection of apps from top-tier streaming services, and over 250 free channels on WatchFree+.', 'Apple AirPlay 2 and Chromecast Built-In - Stream, control, mirror and share your content from your Apple or Android devices directly to the TV.', ""What's Included - VIZIO Smart TV Remote with batteries, Quick Start Guide and User Manual."", '2 HDMI Ports - High-speed HDMI connectivity offers better video performance as well as Dolby Atmos and DTS:X passthrough for a more immersive audio experience.', 'V-Gaming Engine - Automatically optimizes picture mode for gaming and makes next-gen console gameplay more responsive with Auto Game Mode, Variable Refresh Rate with AMD FreeSync, D-Series lowest input lag, and newly-added gaming menu.', 'IQ Picture Processor -  Delivers superior picture processing, faster navigation, and quicker load times.']",VIZIO,https://target.scene7.com/is/image/Target/GUEST_1499e4ff-c84f-4af9-aabc-c965cf24d1fe,4.46,149.99
1,Sony HTA7000 7.1.2 Channel Dolby Atmos® Sound Bar with SA-SW5 300W Wireless Subwoofer,Sony HTA7000 7.1.2 Channel Dolby Atmos® Sound Bar with SA-SW5 300W Wireless Subwoofer,Sony,Sony,"['This bundle includes: HTA7000 7.1.2ch Dolby Atmos Soundbar & SA-SW5 300W Wireless Subwoofer', 'Match your vidid visuals and fast paced game play with 4K/120 and 8K audio passthrough', 'Seamlessly pairs with BRAVIA TVs for easy access to soundbar controls on the fly', ""Finally take full advantage of Sony's 360 Spatial Sound technology that adapts to your environment"", 'Integrates with your connected devices through Google Assistant or Amazon Alexa']",Sony,https://target.scene7.com/is/image/Target/GUEST_d64a5e32-3fe3-463b-9c54-1d374cecfadf,0,1598
1,Sony HT-A5000 5.1.2 Channel Dolby Atmos Sound Bar with SA-SW5 300W Wireless Subwoofer,Sony HT-A5000 5.1.2 Channel Dolby Atmos Sound Bar with SA-SW5 300W Wireless Subwoofer,Sony,Sony,"['HT-A5000 5.1.2ch Dolby Atmos Soundbar', 'SA-SW5 300W Wireless Subwoofer for HT-A9 and HT-A7000', 'Fully enjoy the thrill of Dolby Atmos® and DTS: X® with Vertical Surround Engine and S-Force Pro Front Surround', 'Sound Field Optimization calibrates to your environment for easy setup']",Sony,https://target.scene7.com/is/image/Target/GUEST_ead6509e-8c08-4c8d-9f27-93cb7d7f9a02,0,1298
